CountryName,Date,MonthlyChangeSA,lag_1,lag_2,lag_3,lag_6,lag_12,rolling_mean_3,rolling_std_3,rolling_mean_6,rolling_std_6,rolling_mean_12,rolling_std_12,month,year,quarter,month_sin,month_cos
Afghanistan,2022-08-01,3.0,0.5,4.5,2.0,-1.5,3.5,2.6666666666666665,2.0207259421636894,1.5833333333333333,1.9853631070075486,1.125,1.9900319778152493,8,2022,3,-0.8660254037844385,-0.5000000000000004
Afghanistan,2022-09-01,-0.5,3.0,0.5,4.5,-1.0,-0.5,1.0,1.8027756377319937,1.6666666666666667,1.8618986725025255,1.125,1.9900319778152493,9,2022,3,-1.0,-1.8369701987210297e-16
Afghanistan,2022-10-01,-2.0,-0.5,3.0,0.5,0.5,1.0,0.16666666666666666,2.565800719723441,1.25,2.382225849914319,0.875,2.1859572481887866,10,2022,4,-0.8660254037844386,0.5000000000000001
Afghanistan,2022-11-01,1.5,-2.0,-0.5,3.0,2.0,0.5,-0.3333333333333333,1.755942292142122,1.1666666666666667,2.359378449224852,0.9583333333333334,2.189420152931046,11,2022,4,-0.5000000000000004,0.8660254037844384
Afghanistan,2022-12-01,1.5,1.5,-2.0,-0.5,4.5,4.5,0.3333333333333333,2.0207259421636894,0.6666666666666666,1.7511900715418263,0.7083333333333334,1.9004584773791888,12,2022,4,-2.4492935982947064e-16,1.0
Afghanistan,2023-01-01,1.5,1.5,1.5,-2.0,0.5,0.0,1.5,0.0,0.8333333333333334,1.7795130420052185,0.8333333333333334,1.898963034411309,1,2023,1,0.49999999999999994,0.8660254037844387
Afghanistan,2023-02-01,2.0,1.5,1.5,1.5,3.0,-1.5,1.6666666666666667,0.2886751345948101,0.6666666666666666,1.570562531918633,1.125,1.7725815790945858,2,2023,1,0.8660254037844386,0.5000000000000001
Afghanistan,2023-03-01,-1.5,2.0,1.5,1.5,-0.5,-1.0,0.6666666666666666,1.8929694486000905,0.5,1.7606816861659011,1.0833333333333333,1.8319554050414564,3,2023,1,1.0,6.123233995736766e-17
Afghanistan,2023-04-01,-2.5,-1.5,2.0,1.5,-2.0,0.5,-0.6666666666666666,2.362907813126303,0.4166666666666667,1.9083151381956458,0.8333333333333334,2.103388319888276,4,2023,2,0.8660254037844387,-0.4999999999999998
Afghanistan,2023-05-01,0.5,-2.5,-1.5,2.0,1.5,2.0,-1.1666666666666667,1.5275252316519452,0.25,1.8371173070873836,0.7083333333333334,2.07209087784793,5,2023,2,0.49999999999999994,-0.8660254037844387
Afghanistan,2023-06-01,-3.5,0.5,-2.5,-1.5,1.5,4.5,-1.8333333333333333,2.0816659994661317,-0.5833333333333334,2.2453655975512463,0.041666666666666664,2.0277431849823646,6,2023,2,1.2246467991473532e-16,-1.0
Afghanistan,2023-07-01,0.0,-3.5,0.5,-2.5,1.5,0.5,-1.0,2.1794494717703357,-0.8333333333333334,2.0412414523193148,0.0,2.0225995873897262,7,2023,3,-0.4999999999999997,-0.8660254037844388
Afghanistan,2023-08-01,0.5,0.0,-3.5,0.5,2.0,3.0,-1.0,2.1794494717703357,-1.0833333333333333,1.685724374465371,-0.20833333333333334,1.8022502769055302,8,2023,3,-0.8660254037844385,-0.5000000000000004
Afghanistan,2023-09-01,-0.5,0.5,0.0,-3.5,-1.5,-0.5,0.0,0.49999999999999556,-0.9166666666666666,1.685724374465371,-0.20833333333333334,1.8022502769055302,9,2023,3,-1.0,-1.8369701987210297e-16
Afghanistan,2023-10-01,1.0,-0.5,0.5,0.0,-2.5,-2.0,0.3333333333333333,0.7637626158259705,-0.3333333333333333,1.632993161855452,0.041666666666666664,1.7380544678845173,10,2023,4,-0.8660254037844386,0.5000000000000001
Afghanistan,2023-11-01,-5.0,1.0,-0.5,0.5,0.5,1.5,-1.5,3.1224989991991987,-1.25,2.4238399287081642,-0.5,2.195035721390843,11,2023,4,-0.5000000000000004,0.8660254037844384
Afghanistan,2023-12-01,-3.0,-5.0,1.0,-0.5,-3.5,1.5,-2.3333333333333335,3.055050463303893,-1.1666666666666667,2.338090388900024,-0.875,2.2066531630091264,12,2023,4,-2.4492935982947064e-16,1.0
Afghanistan,2024-01-01,0.0,-3.0,-5.0,1.0,0.0,1.5,-2.6666666666666665,2.5166114784235827,-1.1666666666666667,2.338090388900024,-1.0,2.0997835386274724,1,2024,1,0.49999999999999994,0.8660254037844387
Afghanistan,2024-02-01,0.5,0.0,-3.0,-5.0,0.5,2.0,-0.8333333333333334,1.892969448600091,-1.1666666666666667,2.338090388900024,-1.125,1.9438130287939455,2,2024,1,0.8660254037844386,0.5000000000000001
Afghanistan,2024-03-01,-2.0,0.5,0.0,-3.0,-0.5,-1.5,-0.5,1.322875655532295,-1.4166666666666667,2.332738019295494,-1.1666666666666667,1.957890020745122,3,2024,1,1.0,6.123233995736766e-17
Afghanistan,2024-04-01,-2.5,-2.0,0.5,0.0,1.0,-2.5,-1.3333333333333333,1.6072751268321586,-2.0,2.024845673131658,-1.1666666666666667,1.957890020745122,4,2024,2,0.8660254037844387,-0.4999999999999998
